Subject Code,Course Title,Description
Media / Communications,Intro To Public Speaking,discuss various forms plagiarism addition discuss ethical responsibilities rhetor manipulating audience discuss importance specifying audience purpose selecting appropriate communication choices apply appropriately various modes expression written visual oral communication apply basic principles critical thinking problem solving technical proficiency development exposition argument participate effectively groups emphasis listening critical reflective thinking responding writing speaking processes invention organization drafting revision editing presentation
Media / Communications,Intro. to Speech Communication,apply principles human communication including perception verbal communication nonverbal communication listening audience analysis establish maintain relationships interpersonal communication apply small group communication including problemsolving group roles leadership styles cohesiveness research organize deliver formal public speeches recognize communicate within diverse environments critical thinking include creative thinking innovation inquiry analysis evaluation synthesis information communication include effective development interpretation expression ideas written oral visual communication teamwork include ability consider different points view work effectively others support shared purpose goal personal responsibility include ability connect choices actions consequences ethical decisionmaking apply principles human communication including perception verbal communication nonverbal communication listening audience analysis establish maintain relationships interpersonal communication apply small group communication including problem solving group roles leadership styles cohesiveness research organize deliver formal public speeches recognize communicate within diverse environments familiar foundational communication theories models principles guide human interaction across various contexts hone active listening recognizing critical component effective communication critically engage course material challenging evaluating communication theories relevance realworld scenarios
Media / Communications,Public Speaking,student however speak listen write english employing least high school level vocabulary correct grammar speaking necessary studied student expected apply critical thinking including comparison contrast analysis synthesis include effective development interpretation expression ideas written oral visual communication include ability consider different points view work effectively others support shared purpose goal include ability connect choices actions consequences ethical decisionmaking apply principles human communication including perception verbal communication nonverbal communication listening audience analysis establish maintain relationships interpersonal communication apply small group communication including problem solving group roles leadership styles cohesiveness research organize deliver formal public speeches recognize communicate within diverse environments
Media / Communications,STUDIO TV PRODUCTION,studio design equipment operate pedestal mounted studio cameras direct switch studio video mix audio studio television productions production required television news production write produce live television productions postproduce video packages communicate effectively apply problemsolving strategies effectively locate evaluate information effectively build cultural awareness navigate crosscultural differences knowledge behaviors contribute professional success
Media / Communications,Interpersonal Communication,communicate effectively model social cultural ethical responsibility ability apply effective communication techniques within variety contexts understanding various effective conflict management understanding impact gender culture interpersonal communication ability analyze effective listening habits evaluate role verbal nonverbal messages interpersonal communication recognize role perception self others interpersonal communication
Media / Communications,Modern Public Address,effectively contextualize artifact popular cultural texts affect understanding culture analyze artifacts terms learned class including critical thinking create final project demonstrates understanding various concepts related rhetoric public address
Media / Communications,Writing for the Gaming Industry II,produce various workplace documents designed achieve specific purpose audience conduct purpose audience situation analysis tools adapt oral written communication medium language tone select appropriate medium communication strategy effectively meet needs intended audience effective oral communication presentation techniques deliver presentation follows guidelines good presentation design delivery effective professional interpersonal communication variety workplace settings analyze communication methods written reflective practices deliver verbal communication techniques variety professional situations organize presentation summarizes captures necessary elements persuasive communication professional setting create professional mediabased presentation presents final product marketing solution public forum apply principles communication written graphic multimedia forms analyze principles storyboarding existing multimedia forms sequencing techniques organization narrative structure create storyboarding document effective written graphic multimedia elements communicate clearly concisely correctly written spoken visual form fulfills purpose meets needs audience respond written spoken visual messages manner ensures effective communication variety thinking anticipate solve problems locate select organize document information appropriate technology information systems analyze evaluate apply relevant information variety sources show respect diverse opinions values belief systems contributions others manage time resources complete projects take responsibility ones actions decisions consequences
Media / Communications,Kinesiology Thesis I,increase knowledge specific area research formulate kinesiologyrelated research questions testable hypotheses discuss ethical issues involved conducting kinesiology research literature relevant research question extract key points primary sources express ideas arguments oral written presentations write scientific manner clear concise personal organization time management meeting deadlines establishing research setting submitting necessary documentation presenting oral written proposal responsibility communication preparation presentations competent reliable manner exchanging constructive feedback fellow thesis advisor adjust cope changes settings research design complications arise resource management literature search tools data analysis presentation tools effectively aware personal limitations accommodating accordingly reading comprehending analyzing identifying key points relevant literature writing course researching writing research proposal integration feedback accepting feedback contributions critically evaluating content integrating ideas andor strategies appropriate communicating evolving media process presenting research proposal via powerpoint discussion email internet written direct communications instructor fellow thesis advisor decision making assess feasibility proposed research relation available resources including personal responsibilities make times necessary adjustments aware consequences decisions changes research designing feasible rigorous research project critical thinking evaluating various research methods available determine one best suited research question hand acknowledging limitations time resources personal limitations designing project open constructive feedback others including peers preparing oral written reports clear concise effectively engagingly communicate enthusiasm research question understanding forms inquiry developing research hypothesis planning data collection analyses predicting possible outcomes interpretations independence thought identifying meaningful research question transforming testable hypothesis finding means answering question critical thinking evaluating various research methods available determine one best suited research question hand
Earth Sciences,Earth Materials,basic understanding mineral crystal structure way minerals interact light many common minerals unknown minerals optical properties learn elements bonded minerals bonds determine atomic structure learn relationships atomic structure minerals physical chemical properties learn main groups minerals rocks important members group obtain basic competence petrographic microscope learn minerals optical properties learn minerals hand samples hand lens tools ability common minerals mineral group
Earth Sciences,Physical Geology,describe scientific method led current understanding earths structure processes interpret origin distribution minerals rocks geologic resources describe theory plate tectonics relationship formation distribution earths crustal features quantify rates physical chemical processes acting earth processes fit context geologic time communicate surface processes driven interactions among earths systems eg geosphere hydrosphere biosphere atmosphere describe internal structure dynamics earth describe interaction humans earth eg resource development hazard assessment classify rocks minerals based chemical composition physical properties origin apply knowledge topographic maps quantify geometrical aspects topography landforms maps diagrams andor photographs explain processes created differentiate types plate boundaries associated features maps profiles explain processes occur type boundary basic structural features maps block diagrams cross sections infer created collection analysis reporting data creative thinking innovation inquiry analysis evaluation synthesis information effective development interpretation expression ideas written oral visual communication manipulation analysis numerical data observable facts resulting informed conclusions ability consider different points view work effectively others support shared purpose goal
Earth Sciences,Climate Change: Science and Society,analyse humanenvironment relations examining weather hazards long term environmental change affect society issues related ongoing faculty research flooding heatwaves migration risk communication analyse causes consequences global scale changes environment analyse interaction consumption greenhouse gas emissions intensity options dematerialise economy interpersonal digital discussion boards confidence assessing robustness scientific evidence analysis social strategies resolving moral dilemmas policy formulation articulating scientific concepts evidence confidence enquiryled research challenge topic including providing peer feedback challenges class time describe main scientific social concepts climate change developed outline concepts principles policy analysis applied climate change issues various scales energy choices global environmental agreements illustrate interdisciplinary nature climate change research policy practice adopt crossdisciplinary perspective development knowledge understanding illustrate discuss contested provisional nature knowledge understanding analyse critically data causes impacts consequences climate change example humanenvironment relations analyse critically data social dimensions climate change including geopolitical relations economic dimensions hazards vulnerability approaches communicate ideas principles theories effectively fluently written means sustained reasoned argument acquire evaluate synthesise data range sources undertake independentselfdirected studylearning including time management
Earth Sciences,Physical Geology,make observations think critically conceive earth everchanging define selected vocabulary assigned chapters employ understanding explaining topics observe describe classify narrate origin geologic materials rock sediment etc differentiate internal structure composition earth differentiate three types plate boundaries noting common geologic features processes summarize boundaries form compare different types magma form explain relationship formation intrusive volcanic igneous features compare contrast weathering among different rock types different environments compare contrast depositional erosional environments features processes associated streams glaciers shorelines strata faults folds geologic sections summarize forces tectonic settings lead formation put geologic events order determine age geologic materials analyze explain prepare earth hazards explain various parts hydrologic cycle including interaction surface groundwater solid earth data characterize earths changing climate predict various changes earth system effect earths climate
Earth Sciences,Physical Science II,analyze waves explain electricity magnetism sound optics describe various components atom periodic table elements examine elements compounds analyze chemical reactions chemical mixtures describe structure composition earth examine rocks minerals explain plate tectonics research conduct basic laboratory experiments involving electricity magnetism sound chemicals rocksminerals prepare reports clearly communicate information logical scientific manner creative thinking innovation inquiry analysis evaluation synthesis information effective development interpretation expression ideas written oral visual communication manipulation analysis numerical data observable facts resulting informed conclusions ability consider different points view work effectively others support shared purpose goal
Earth Sciences,Physical Geology,classify rocks minerals based chemical composition physical properties origin apply knowledge topographic maps quantify geometrical aspects topography landforms maps diagrams andor photographs explain processes created differentiate types plate boundaries associated features maps profiles explain processes occur type boundary basic structural features maps block diagrams cross sections infer created collection analysis reporting data habits mind allowing appreciate processes scholars various disciplines communicate ideas express feelings support conclusions effectively written oral visual formats quantitative empirical analyze explain natural physical social realms consider different points view work interdependently achieve shared purpose goal
Earth Sciences,Desert Landscapes: Modelling and Measuring Aeolian Systems,articulate scientific knowledge peers find interpret scientific literature recognise interpret variation temporal spatial scales associated aeolian bedforms landforms landscapes formulate articulate relative merit reasoning behind geomorphic models key processes controls associated aeolian landscape development operate simple desert dune model computer techniques distinguish compare similarities differences process form different environmental settings work efficient productive way small group environment appreciate articulate underlying geomorphic principles dryland settings manipulate aeolian data apply problem solving computational apply computer modelling techniques analyse calculate solve aeolian process problems
Earth Sciences,Earth's Natural Environments,understanding scientific theories formulate test hypotheses performing laboratory simulation field experiments least two natural science disciplines communicate experimental findings analyses interpretations orally writing evaluate societal issues natural science perspective ask questions evidence presented make informed judgments sciencerelated topics policies explain basic structure function various natural ecosystems human adaptive strategies within systems discern patterns interrelationships biophysical sociocultural systems describe basic institutional arrangements social legal political economic religious evolving deal environmental natural resource challenges evaluate critically environmental natural resource issues light understandings interrelationships ecosystems institutions propose assess alternative solutions environmental problems articulate defend actions would take various environmental issues
Earth Sciences,Physical Geology Laboratory,classify rocks minerals based chemical composition physical properties origin apply knowledge topographic maps quantify geometrical aspects topography landforms maps diagrams andor photographs explain processes created differentiate types plate boundaries associated features maps profiles explain processes occur type boundary basic structural features maps block diagrams cross sections infer created collection analysis reporting data effective written oral andor visual communication engage creative andor innovative thinking andor inquiry analysis evaluation synthesis information organizing concepts constructing solutions applications scientific mathematical concepts ability work effectively others support shared purpose goal consider different points view
Earth Sciences,PHYSICAL GEOLOGY,explain scientific hypotheses developed tested interpret data presented various graphical formats explain geologic systems dimensional space change time describe cyclic processes within earth oceans atmosphere learn terminology used describe geologic processes materials environments articulate geology affects everyday lives
Earth Sciences,Earth Science,determine origin properties major rockforming minerals classify types igneous rocks categorize main types sedimentary rocks describe main types metamorphic rocks describe evidence support theory plate tectonics compare main types folds fractures faults describe hydrologic cycle describe surfacewater features investigate groundwater resource geologic agent erosion distinguish major features currents ocean basins compare contrast natural climate variability anthropogenic climate change
Earth Sciences,Physical Geology,describe scientific method led current understanding earths structure processes interpret origin distribution minerals rocks geologic resources describe theory plate tectonics relationship formation distribution earths crustal features quantify rates physical chemical processes acting earth processes fit context geologic time communicate surface processes driven interactions among earths systems eg geosphere hydrosphere biosphere atmosphere describe internal structure dynamics earth describe interaction humans earth habits mind allowing appreciate processes scholars various disciplines organize evaluate data methodologies discipline human experience communicate ideas express feelings support conclusions effectively written oral visual formats quantitative empirical analyze explain natural physical social realms consider different points view work interdependently achieve shared purpose goal
Earth Sciences,Earth and Ocean Science,describe evolution earth planets solar system review geologic history earth structure earth earths gravity magnetic fields importance practice geomatics summarize earthsun geometrical relationship describe components motion lithosphere main characteristics atmosphere respect influence gps signals recognize interrelationship atmosphere hydrosphere biosphere describe nature results various forces within earth geomatics technology used measure monitor history earthquakes volcanoes mountain building globally british columbia order better appreciate environment geomatics working describe forces sculpt earths surface weathering running water glaciers resulting landforms british columbia geomatics technology used assess hazards monitor deformation describe materials lithosphere minerals rocks emphasis minerals rocks british columbia describe earths biosphere emphasis trees important flagging boundary markers canada british columbia describe relevance ocean science individualssociety influence environment recognize complex links among processes land ocean atmosphere sediments knowledge major geological physical chemical biological features processes oceans describe relationship motion earth moon sun produce tidal variations effects associated surveying mapping measurements differentiate different ocean coastal zones factors impact work undertaken geomatics professionals explain interactions ocean atmosphere influence earths climate
Earth Sciences,Remote Sensing,main active passive remote sensing techniques used geosciences fundamental physical principles underpinning remote sensing techniques find access sources remote sensing data offline online repositories technical digital workflows required analyse remote sensing data relate remote sensing data subsurface characteristics processes
Earth Sciences,Historical Geology,describe application scientific method led current understanding earth history explain historical development geology science influenced early interpretations fossils theory evolution communicate principles relative numerical age dating used geologic time scale describe processes involved formation differentiation earth major milestones physical evolution planet major milestones evolution life initial inorganic stages development major animal plant groups mass extinctions explain rocks fossils used interpret ancient environments major tectonic events geologic evolution north america classify interpret depositional environments sedimentary rocks fossils taxonomically classify samples geologically important fossil groups interpret age rocks geologic time scale apply relative numerical agedating techniques construct geologic histories including correlation stratigraphic sections reconstruct past continental configurations integrate multiple types data interpret earth history gather assess information geological area interest problem relevant question historical geology analyze evaluate synthesize information historical geology interpret express ideas historical geology visual communication manipulate analyze observable geological information historical geology arrive informed conclusion integrate different viewpoints member team work others support accomplish shared goal analyze evaluate synthesize information relevant question interpret express ideas written oral visual communication manipulate analyze numerical data observable facts arrive informed conclusion consider different points view work effectively others support shared purpose goal
Earth Sciences,Geology,discuss basic principles scientific inquiry apply past present research differentiate three types plate boundaries processes formed differentiate minerals rocks common physical properties describe chemical physical properties minerals analyze igneous metamorphic sedimentary rocks determine formed compare different types magma form explain relationship igneous features strata faults folds geologic sections analyze geologic history crosssection relative dating principles calculate isotopic age rock unit explain causes earthquakes earthquake destruction apply correct procedures locate source calculate magnitude earthquake compare deposition erosion features processes associated streams shorelines various parts hydrologic cycle evaluate risks associated geologic hazards describe geologic time scale external processes shape earth relate geologic concepts observations everyday events learn geology aid making decisions personal public policy analyze problems scientific method draw rational conclusions understanding empirical nature science knowledge analyze problems apply method scientific inquiry investigate subject matter make rational conclusions
Earth Sciences,Hydrogeology,appreciate range physical chemical properties common groundwater systems surface conditions affect groundwater systems vice versa principles groundwater flow flow characterized calculated practical issues related aquifer development depletion basic processes aquifer contamination remediation gain experience tools resources used monitor study groundwater systems
Earth Sciences,Earth Science I,explain current theories concerning origin universe solar system explain place earth solar system relationships objects solar system relate origin evolution earths internal structures resulting geologic systems including earth materials plate tectonic activities explain operation earths geologic systems interactions among atmosphere geosphere hydrosphere including meteorology oceanography explain history earth including evolution earth systems life forms classify rocks minerals based chemical composition physical properties origin apply knowledge topographic maps diagrams andor photographs landforms explain processes created differentiate types plate boundaries explain processes occur associated structural features maps block diagrams cross sections apply relative numerical agedating techniques construct geologic histories measure atmospheric processes affect weather climate describe composition motion ocean water analyze factors controlling compare properties motions objects solar system collection analysis reporting data gather assess information geological area interest problem relevant question earth science analyze evaluate synthesize information geological areas interest earth science interpret express ideas geological settings problems andor phenomena earth science visual communication manipulate analyze observable geological information earth science arrive informed conclusion integrate different viewpoints member team work others support accomplish shared goal analyze evaluate synthesize information relevant question interpret express ideas written oral visual communication manipulate analyze numerical data observable facts arrive informed conclusion consider different points view work effectively others support shared purpose goal
Earth Sciences,Energy Performance,analyse critically assess energy comfort performance buildings ideas improving energy performance existing buildings link energy policy targets energy efficiency requirements buildings conduct simple sapsbem assessment policies economic societal issues influencing energy performance assessment buildings kingdom domestic commercial buildings understanding part l impact building energy performance undertaking target emission rate ter calculations sapsbem simple buildings construct basic trnsys simulation model sap simulation model conduct simple walk energy performance assessment building sapsbem tools available building performance assessment produce concise technical report assessment methods support decisions make appropriate decisions based judgement
Earth Sciences,The Science of Climate Change,understanding mechanisms processes behind climate change ability interpret critically evaluate projections future climate impacts understanding current scientific understanding climate change informs policy student gain sound scientific background study scientific social economic legal political dimensions climate change responses
Earth Sciences,Structural Geology Lab,student demonstrates basic understanding stress strain rheology earths lithosphere comprehend describe classify brittle ductile structures including faults folds knows mountain ranges rift basins form knows read simple geological maps geological crosssections comprehends basic concepts structural geology tectonics respect geology usa define stress strain relate geometry folded faulted regions recognize various structures different deformation regimes measure plot interpret simple structural field data relate geological maps profiles discuss aspects structural geology tectonics respect geology usa student undertake basic structural field investigation evaluate simple structural data reports maps publications participate basic discussion structural geology tectonics know document structural data written report
Nursing,Clinical Practicum I,participate actively effectively development respiratory care plan review existing data collect additional data evaluate data determine defend appropriateness prescribed respiratory care plan select assemble assure cleanliness check proper function correct malfunctions equipment used providing basic therapeutics associated respiratory care initiate conduct modify prescribed therapeutic procedures basic therapeutic level maintain patient records communicate relevant information members healthcare team professional manner professionalism community service
Nursing,Medical Surgical Nursing,utilize nursing process care older adult patient interpret various assessments diagnostic results presence risk medical surgical health problems adult patients nursing applications associated selected acute chronic health problems emphasis older adult apply critical thinking decisionmaking selecting evidencebased preventative measures interventions reflect patientcentered care determine quality safety considerations pertinent patient care emphasis older adult knowledge pharmacotherapy patients select acute chronic health problems choose appropriate patient instruction teachinglearning principles plan strategies meet psychosocial needs patients desired outcomes evaluation criteria patients selected acute chronic health problems support professional nursing practice decisions concepts theories biological physical social sciences plan preventative populationfocused interventions attention effectiveness efficiency cost equity support therapeutic nursing interventions patients families variety healthcare community settings evidencebased practice apply nursing process critical thinking providing holistic patientcentered nursing care diverse populations design healthcare education individuals families communities comply professional standards moral ethical legal conduct practice effective communication style interact patients families interdisciplinary health team model leadership providing safe quality nursing care coordinating healthcare team tasked oversight accountability care delivery patient care technology information systems providing nursing care variety settings
Nursing,RN Skills Laboratory,utilize critical thinking evolution oneself lvnlpn student transitioning professional registered nurse discuss effects persons gender age culture lifestyle attitude values morbidity mortality selected acute chronic health problems knowledge competence health assessment diagnostic result order presence risk health problems apply critical thinking decisionmaking selecting evidencebased preventative measures intervention associated patientcentered care apply nursing process accurate dosage calculation administration medications determine privacy safety measures pertinent patient care assess learning needs patients applies effective teachinglearning principles patient education collaborate healthcare team management patient care competency performing nursing including limited iv catheter foley catheter ng tubes medication administration regulation iv fluids evidencebased practice retrieve nursing clinical data nursing process therapeutic care developing plan care support professional nursing practice decisions concepts theories biological physical social sciences plan preventative populationfocused interventions attention effectiveness efficiency cost equity support therapeutic nursing interventions patients families variety healthcare community settings evidencebased practice apply nursing process critical thinking providing holistic patientcentered nursing care diverse populations design healthcare education individuals families communities comply professional standards moral ethical legal conduct practice effective communication style interact patients families interdisciplinary health team model leadership providing safe quality nursing care coordinating healthcare team tasked oversight accountability care delivery patient care technology information systems providing nursing care variety settings differentiate role characteristics clinical practice professional nurse rn lvnlpn evidencebased nursing practice applies environmental safety infection control differentiate standard precautions isolation precautions discuss isolation precautions needed adhere infection control standards hygiene practice hand hygiene donning removing ppe including sterile gloves discuss respect patient privacymodesty bed making bed bath hygiene summarize distribution composition movement regulation body fluids major electrolytes outline processes involved acidbase balance factors affect normal fluid electrolyte balance describe common disturbances fluid electrolyte balances construct nursing application patient fluid electrolyte imbalances
Nursing,Care of Childbearing Family,analyze etiology pathophysiology signs symptoms complications therapeutic interventions care childbearing family plans care address biological psychological sociocultural developmental spiritual variables caring childbearing family experiencing expected unexpected outcomes teaching strategies meet educational needs childbearing patient family examine legal ethical concepts related care childbearing family utilize effective therapeutic communication among healthcare team provide comprehensive nursing care childbearing woman family technology provide care childbearing family communicate effectively ability read comprehension assessed written tests quizzes apply mathematical appropriate occupation successfully apply mathematical calculate medication administration dosages clinical setting employ effective processes resolving problems making decisions ability critically think solve problems assessed unit tests quizzes well clinical lab performance ability summarize information draw conclusions assessed unit tests completion assigned homework case studies concept maps basic computer necessary function technological world ability locate retrieve digital information evidenced dl system nursing central software electronic databases ati online tutorials testing electronic medical record clinical setting ability utilize information electronic format assessed ability access utilize word powerpoint pdf documents via dl system
Nursing,Workplace Experience 1,clinical reasoning cycle assess plan implement care person ability assess assist person meet activities living needs perform document range fundamental nursing assessments clinical environment apply nursing process enhance critical thinking judgement around nursing practice consider person centred care contributes healthful culture within clinical environment apply evidence based practice caring people clinical environment reflect practice rn standards practice clinical reasoning cycle assess plan implement care person ability assess assist person meet activities living needs apply nursing process enhance critical thinking judgement around nursing practice consider person centred care contributes healthful culture within clinical environment apply evidence based practice caring people clinical environment perform document range fundamental nursing assessments clinical environment reflect practice rn standards practice
Nursing,Mental Health Nursing,ethical legal regulatory frameworks nursing standards professional nursing practice effective communication including information technology ability collect subjective objective data actual potential health alterations formulate clinical decisions provide safe effective evidencedbased nursing care caring interventions incorporate principles dignity diversity safety knowledge individualized teaching plan meet learning needs patients families andor groups
Nursing,Acute and Chronic Wounds,contrast compare similarities differences acute chronic wound healing evidencebased measures surgical wound management including dressings techniques topical treatments care sutures staples tissue adhesives evaluate appropriate antiseptics disinfectants antimicrobial agents management wound infection appraise management approaches chronic wounds venous arterial leg ulcers diabetic foot ulcers pressure injuries barriers appropriate compression bandaging hosiery propose interventions overcome analyse psychosocial impact chronic wound individuals quality life describe assessment management strategies patients atypical wounds communicate effectively patients improve concordance wound care management plans acute chronic atypical wounds
Nursing,Advanced Healthcare Residency II,implement personcentered care patients families primary healthcare settings referring clients providers andor community resources appropriate practice aprn role nurse practitioner standardized procedures officeclinic protocols plan independent collaborative practice assess role components critical primary health care collaboration advocacy change ethics quality assurance treatment plans emphasize assessment prevention management physiological social emotional intellectual spiritual educational needs clients across lifespan apply knowledge pharmacokinetic pharmacodynamics principles common drug categories used prevent illness restore maintain health clients across lifespan manage complex comorbid conditions patient populations within role scope practice innovative leadership strategies complex healthcare settings evaluate health outcomes culturally diverse populations appraise research findings support evidencebased quality initiatives employ communication information technologies promote interdisciplinary collaboration guide clinical decisions populationbased care coordination strategies promote health disease management present advocacy strategies influence ethical fiscally responsible policy process changes influence individual health healthcare systems apply advanced practice registered nursing core knowledge continuously improve quality health care population focused areas within complex healthcare delivery systems individualized informed socially sensitive equitable care diverse populations determined scope practice standards employ effective communication strategies utilizing emerging technologies provide interdisciplinary collaborative care across health care continuum formulate patient specific unbiased culturally appropriate coordinated care based upon ethically sound clinical judgements best evidence advocate policy changes create safe accessible quality health care patients synthesize advanced practice science knowledge specialty area advanced practice nursing enhance delivery patient care create opportunities entrepreneurship principles entrepreneurship innovation within dynamic healthcare environment competency performing physical psychosocial assessments findings diagnose evaluate treatment plans individual clients pharmacological nonpharmacological complementary therapies diagnostic reasoning emphasis health promotion disease management commonly encountered primary care setting utilize evidencebased guidelines care coordination management common problems primary care progressive professional role development increasing independence care management patients families collaborate patients families healthcare providers evaluate effectiveness treatment plans patient education improve health outcomes prepare family nurse practitioner national certification exam expanding refining knowledge diagnostic reasoning emphasis health promotion disease management commonly encountered primary care setting utilize evidencebased guidelines care coordination management common problems primary care progressive professional role development increasing independence care management patients families collaborate patients families healthcare providers evaluate effectiveness treatment plans patient education improve health outcomes prepare family nurse practitioner national certification exam expanding refining knowledge competency performing physical psychosocial assessments findings diagnose evaluate treatment plans individual clients pharmacological nonpharmacological complementary therapies diagnostic reasoning emphasis health promotion disease management commonly encountered primary care setting utilize evidencebased guidelines care coordination management common problems primary care progressive professional role development increasing independence care management patients families collaborate patients families healthcare providers evaluate effectiveness treatment plans patient education improve health outcomes prepare family nurse practitioner national certification exam expanding refining knowledge competency performing physical psychosocial assessments findings diagnose evaluate treatment plans individual clients pharmacological nonpharmacological complementary therapies diagnostic reasoning emphasis health promotion disease management commonly encountered primary care setting utilize evidencebased guidelines care coordination management common problems primary care progressive professional role development increasing independence care management patients families collaborate patients families healthcare providers evaluate effectiveness treatment plans patient education improve health outcomes prepare family nurse practitioner national certification exam expanding refining knowledge competency performing physical psychosocial assessments findings diagnose evaluate treatment plans individual clients pharmacological nonpharmacological complementary therapies diagnostic reasoning emphasis health promotion disease management commonly encountered primary care setting utilize evidencebased guidelines care coordination management common problems primary care progressive professional role development increasing independence care management patients families collaborate patients families healthcare providers evaluate effectiveness treatment plans patient education improve health outcomes prepare family nurse practitioner national certification exam expanding refining knowledge competency performing physical psychosocial assessments findings diagnose evaluate treatment plans individual clients pharmacological nonpharmacological complementary therapies diagnostic reasoning emphasis health promotion disease management commonly encountered primary care setting utilize evidencebased guidelines care coordination management common problems primary care progressive professional role development increasing independence care management patients families collaborate patients families healthcare providers evaluate effectiveness treatment plans patient education improve health outcomes prepare family nurse practitioner national certification exam expanding refining knowledge competency performing physical psychosocial assessments findings diagnose evaluate treatment plans individual clients pharmacological nonpharmacological complementary therapies diagnostic reasoning emphasis health promotion disease management commonly encountered primary care setting utilize evidencebased guidelines care coordination management common problems primary care progressive professional role development increasing independence care management patients families collaborate patients families healthcare providers evaluate effectiveness treatment plans patient education improve health outcomes prepare national certification exam expanding refining knowledge findings diagnose evaluate treatment plans individual clients pharmacological nonpharmacological complementary therapies diagnostic reasoning emphasis health promotion disease management commonly encountered primary care setting utilize evidencebased guidelines care coordination management common problems primary care progressive professional role development increasing independence care management patients families collaborate patients families healthcare providers evaluate effectiveness treatment plans patient education improve health outcomes implement intellectual practical problem solving information assessment critical thinking effective written communication effective oral communication computer proficiency information literacy describe ethical standards legal guidelines associated ones chosen career field explain apply professional values ethics knowledge roles responsibilities effective communication contributing member cohesive interprofessional team
Nursing,Exploring Grief,apply knowledge physical social behavioral sciences provision nursing care based theory evidencebased practice deliver nursing care within established legal ethical parameters collaboration clients members interdisciplinary health care team provide holistic nursing care clients respecting individual cultural diversity effective leadership fosters independent thinking informatics collaborative communication management nursing care assure responsibility accountability quality improvement delivery safe effective nursing care serve advocate clients profession nursing value continuing competence growth development profession nursing reflect person issues related death dying grief loss examine ethnic cultural considerations grieving end life care care giving healing strategies assist delivering care evaluate role nurse dealing dimensions grieving
